Data inicial;Hora inicial;Data final;Hora final;Total hores;Espai;Estudi;Activitat;Alumnes matriculats;Modalitat docencia;Observacions
27/02/2020;08:30;27/02/2020;10:30;2;Q2/1009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102769 Informació i Seguretat - 41;91; ; 
 ; ; ; ; ;Q2/1009;6121 Enginyeria Informàtica / Computer Engineering;102769 Informació i Seguretat - 41;91; ; 
 ; ; ; ; ;Q2/1009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102769 Informació i Seguretat - 41;91; ; 
 ; ; ; ; ;Q2/1009;10062 Enginyeria Informàtica;102769 Informació i Seguretat - 41;91; ; 
27/02/2020;08:30;27/02/2020;14:30;6;Q4/1003;;155-19 Lloguer Escola Vitae;0; ; 
27/02/2020;09:30;27/02/2020;10:30;1;Q2/0013;10109 Enginyeria de Dades;104349 Grafs, Topologia i Geometria Discreta - 812;Sense grup de matricula; ; 
27/02/2020;09:30;27/02/2020;10:30;1;Q5/2009;10062 Enginyeria Informàtica;102757 Garantia de la Informació i Seguretat - 455;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2009;6121 Enginyeria Informàtica / Computer Engineering;102757 Garantia de la Informació i Seguretat - 455;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102757 Garantia de la Informació i Seguretat - 455;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102757 Garantia de la Informació i Seguretat - 455;Sense grup de matricula; ; 
27/02/2020;09:30;27/02/2020;10:30;1;Q4/1009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102745 Legislació - 410;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1009;10062 Enginyeria Informàtica;102745 Legislació - 410;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1009;6121 Enginyeria Informàtica / Computer Engineering;102745 Legislació - 410;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102745 Legislació - 410;Sense grup de matricula; ; 
27/02/2020;09:30;27/02/2020;10:30;1;Q4/1013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103804 Ètica per a l'Enginyeria - 415;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1013;10062 Enginyeria Informàtica;103804 Ètica per a l'Enginyeria - 415;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103804 Ètica per a l'Enginyeria - 415;Sense grup de matricula; ; 
27/02/2020;09:30;27/02/2020;11:30;2;QC/0036.B;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102721 Dispositius Electrònics - 320;8; ; 
 ; ; ; ; ;QC/0036.B;10063 Enginyeria Electrònica de Telecomunicació;102721 Dispositius Electrònics - 320;8; ; 
 ; ; ; ; ;QC/0036.B;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102721 Dispositius Electrònics - 320;8; ; 
27/02/2020;09:30;27/02/2020;11:30;2;Q1/1011;10064 Enginyeria de Sistemes de Telecomunicació;103795 Àlgebra - 31;97; ; 
 ; ; ; ; ;Q1/1011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103795 Àlgebra - 31;97; ; 
 ; ; ; ; ;Q1/1011;10063 Enginyeria Electrònica de Telecomunicació;103795 Àlgebra - 31;97; ; 
27/02/2020;09:30;27/02/2020;11:30;2;Q3/0011;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104539 Seguretat i Privacitat Dels Sistemes d'Informació - 612;Sense grup de matricula; ; 
27/02/2020;09:30;27/02/2020;11:30;2;Q3/1003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102708 Fonaments d'Enginyeria del Software - 33;72; ; 
 ; ; ; ; ;Q3/1003;10063 Enginyeria Electrònica de Telecomunicació;102708 Fonaments d'Enginyeria del Software - 33;72; ; 
 ; ; ; ; ;Q3/1003;10064 Enginyeria de Sistemes de Telecomunicació;102708 Fonaments d'Enginyeria del Software - 33;72; ; 
27/02/2020;09:30;27/02/2020;11:30;2;Q2/0017;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104540 Ciència de Dades - 611;Sense grup de matricula; ; 
27/02/2020;10:30;27/02/2020;11:30;1;Q3/0009;10062 Enginyeria Informàtica;102765 Fonaments Dels Computadors - 411;Sense grup de matricula; ; 
27/02/2020;10:30;27/02/2020;11:30;1;Q5/2008;10062 Enginyeria Informàtica;102749 Tecnologies Avançades d'Internet - 454;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2008;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102749 Tecnologies Avançades d'Internet - 454;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2008;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102749 Tecnologies Avançades d'Internet - 454;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2008;6121 Enginyeria Informàtica / Computer Engineering;102749 Tecnologies Avançades d'Internet - 454;Sense grup de matricula; ; 
27/02/2020;10:30;27/02/2020;11:30;1;Q3/0013;10062 Enginyeria Informàtica;103802 Càlcul - 412;Sense grup de matricula; ; 
27/02/2020;10:30;27/02/2020;11:30;1;Q5/2009;10062 Enginyeria Informàtica;102757 Garantia de la Informació i Seguretat - 451;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102757 Garantia de la Informació i Seguretat - 451;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102757 Garantia de la Informació i Seguretat - 451;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2009;6121 Enginyeria Informàtica / Computer Engineering;102757 Garantia de la Informació i Seguretat - 451;Sense grup de matricula; ; 
27/02/2020;10:30;27/02/2020;11:30;1;Q1/1003;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104529 Instrumentació i Sensors - 611;Sense grup de matricula; ; 
27/02/2020;10:30;27/02/2020;11:30;1;Q4/0011;10065 Enginyeria Química;103812 Fonaments d'Enginyeria - 21;81; ; 
27/02/2020;10:30;27/02/2020;11:30;1;Q1/0019;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104527 Bases per a la Geoinformació - 612;Sense grup de matricula; ; 
27/02/2020;10:30;27/02/2020;11:30;1;Q2/1003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102785 Robòtica, Llenguatge i Planificació - 442;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;6121 Enginyeria Informàtica / Computer Engineering;102785 Robòtica, Llenguatge i Planificació - 442;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102785 Robòtica, Llenguatge i Planificació - 442;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10062 Enginyeria Informàtica;102785 Robòtica, Llenguatge i Planificació - 442;Sense grup de matricula; ; 
27/02/2020;10:30;27/02/2020;11:30;1;QC/0015;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102693 Eines de Simulació i Disseny I - 331;Sense grup de matricula; ; 
 ; ; ; ; ;QC/0015;10064 Enginyeria de Sistemes de Telecomunicació;102693 Eines de Simulació i Disseny I - 331;Sense grup de matricula; ; 
 ; ; ; ; ;QC/0015;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102693 Eines de Simulació i Disseny I - 331;Sense grup de matricula; ; 
27/02/2020;10:30;27/02/2020;11:30;1;Q4/0003;10065 Enginyeria Química;102415 Enginyeria del Medi Ambient - 21;80; ; 
 ; ; ; ; ;Q4/0003;6120 Enginyeria Biològica i Ambiental;102415 Enginyeria del Medi Ambient - 21;80; ; 
27/02/2020;10:30;27/02/2020;12:30;2;Q5/0003;10109 Enginyeria de Dades;104356 Programació Parallela - 811;Sense grup de matricula; ; 
27/02/2020;10:30;27/02/2020;12:30;2;Q2/0019;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102768 Intel·ligència Artificial - 419;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0019;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102768 Intel·ligència Artificial - 419;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0019;6121 Enginyeria Informàtica / Computer Engineering;102768 Intel·ligència Artificial - 419;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0019;10062 Enginyeria Informàtica;102768 Intel·ligència Artificial - 419;Sense grup de matricula; ; 
27/02/2020;10:30;27/02/2020;12:30;2;Q3/0003;10062 Enginyeria Informàtica;103807 Organització i Gestió d'Empreses - 43;88; ; 
27/02/2020;10:30;27/02/2020;12:30;2;Q1/1007;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102743 Enginyeria del Software - 411;44; ; 
 ; ; ; ; ;Q1/1007;6121 Enginyeria Informàtica / Computer Engineering;102743 Enginyeria del Software - 411;44; ; 
 ; ; ; ; ;Q1/1007;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102743 Enginyeria del Software - 411;44; ; 
 ; ; ; ; ;Q1/1007;10062 Enginyeria Informàtica;102743 Enginyeria del Software - 411;44; ; 
27/02/2020;10:30;27/02/2020;12:30;2;Q2/1009;10062 Enginyeria Informàtica;102769 Informació i Seguretat - 43;90; ; 
 ; ; ; ; ;Q2/1009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102769 Informació i Seguretat - 43;90; ; 
 ; ; ; ; ;Q2/1009;6121 Enginyeria Informàtica / Computer Engineering;102769 Informació i Seguretat - 43;90; ; 
 ; ; ; ; ;Q2/1009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102769 Informació i Seguretat - 43;90; ; 
27/02/2020;10:30;27/02/2020;12:30;2;Q2/0011;10062 Enginyeria Informàtica;102754 Sistemes Multimèdia - 444;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102754 Sistemes Multimèdia - 444;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0011;6121 Enginyeria Informàtica / Computer Engineering;102754 Sistemes Multimèdia - 444;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102754 Sistemes Multimèdia - 444;Sense grup de matricula; ; 
27/02/2020;10:30;27/02/2020;12:30;2;Q4/1009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102794 Integració Hardware/software - 430;43; ; 
 ; ; ; ; ;Q4/1009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102794 Integració Hardware/software - 430;43; ; 
 ; ; ; ; ;Q4/1009;6121 Enginyeria Informàtica / Computer Engineering;102794 Integració Hardware/software - 430;43; ; 
 ; ; ; ; ;Q4/1009;10062 Enginyeria Informàtica;102794 Integració Hardware/software - 430;43; ; 
27/02/2020;11:00;27/02/2020;13:00;2;QC/0019;;300-14 Formació PÀS de GAiS;0; ; 
27/02/2020;11:30;27/02/2020;12:30;1;Q5/2009;6121 Enginyeria Informàtica / Computer Engineering;102757 Garantia de la Informació i Seguretat - 452;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2009;10062 Enginyeria Informàtica;102757 Garantia de la Informació i Seguretat - 452;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102757 Garantia de la Informació i Seguretat - 452;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102757 Garantia de la Informació i Seguretat - 452;Sense grup de matricula; ; 
27/02/2020;11:30;27/02/2020;12:30;1;Q2/1013;10109 Enginyeria de Dades;104353 Xarxes Dordinadors i Internet - 811;Sense grup de matricula; ; 
27/02/2020;11:30;27/02/2020;12:30;1;Q2/1003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102784 Visió per Computador - 442;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102784 Visió per Computador - 442;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10062 Enginyeria Informàtica;102784 Visió per Computador - 442;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;6121 Enginyeria Informàtica / Computer Engineering;102784 Visió per Computador - 442;Sense grup de matricula; ; 
27/02/2020;11:30;27/02/2020;12:30;1;Q5/2008;10062 Enginyeria Informàtica;102751 Infraestructura i Tecnologia de Xarxes - 452;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2008;6121 Enginyeria Informàtica / Computer Engineering;102751 Infraestructura i Tecnologia de Xarxes - 452;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2008;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102751 Infraestructura i Tecnologia de Xarxes - 452;Sense grup de matricula; ; 
27/02/2020;11:30;27/02/2020;12:30;1;Q3/0013;10062 Enginyeria Informàtica;102765 Fonaments Dels Computadors - 412;Sense grup de matricula; ; 
27/02/2020;11:30;27/02/2020;12:30;1;Q4/0011;10065 Enginyeria Química;102442 Termodinàmica Aplicada - 211;Sense grup de matricula; ; 
27/02/2020;11:30;27/02/2020;12:30;1;Q4/1005;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102785 Robòtica, Llenguatge i Planificació - 441;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1005;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102785 Robòtica, Llenguatge i Planificació - 441;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1005;6121 Enginyeria Informàtica / Computer Engineering;102785 Robòtica, Llenguatge i Planificació - 441;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1005;10062 Enginyeria Informàtica;102785 Robòtica, Llenguatge i Planificació - 441;Sense grup de matricula; ; 
27/02/2020;11:30;27/02/2020;12:30;1;Q3/0009;10062 Enginyeria Informàtica;103802 Càlcul - 411;Sense grup de matricula; ; 
27/02/2020;11:30;27/02/2020;13:30;2;Q4/1013;10065 Enginyeria Química;102434 Projectes i Seguretat - 211;Sense grup de matricula; ; 
27/02/2020;11:30;27/02/2020;13:30;2;Q1/1011;10063 Enginyeria Electrònica de Telecomunicació;103800 Organització i Gestió d'Empreses - 31;121; ; 
 ; ; ; ; ;Q1/1011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103800 Organització i Gestió d'Empreses - 31;121; ; 
 ; ; ; ; ;Q1/1011;10064 Enginyeria de Sistemes de Telecomunicació;103800 Organització i Gestió d'Empreses - 31;121; ; 
 ; ; ; ; ;Q1/1011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103800 Organització i Gestió d'Empreses - 31;121; ; 
 ; ; ; ; ;Q1/1011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103800 Organització i Gestió d'Empreses - 31;121; ; 
27/02/2020;11:30;27/02/2020;13:30;2;Q2/1005;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102735 Instrumentació II - 320;33; ; 
 ; ; ; ; ;Q2/1005;10063 Enginyeria Electrònica de Telecomunicació;102735 Instrumentació II - 320;33; ; 
 ; ; ; ; ;Q2/1005;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102735 Instrumentació II - 320;33; ; 
27/02/2020;11:30;27/02/2020;13:30;2;Q1/1003;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104540 Ciència de Dades - 61;44; ; 
27/02/2020;11:30;27/02/2020;13:30;2;Q4/0003;10064 Enginyeria de Sistemes de Telecomunicació;102691 Comunicacions Òptiques - 330;60; ; 
 ; ; ; ; ;Q4/0003;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102691 Comunicacions Òptiques - 330;60; ; 
 ; ; ; ; ;Q4/0003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102691 Comunicacions Òptiques - 330;60; ; 
 ; ; ; ; ;Q4/0003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102691 Comunicacions Òptiques - 330;60; ; 
27/02/2020;11:30;27/02/2020;14:30;3;Q5/1009;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104529 Instrumentació i Sensors - 612;Sense grup de matricula; ; 
27/02/2020;11:30;27/02/2020;14:30;3;Q2/0013;10063 Enginyeria Electrònica de Telecomunicació;103797 Estadística - 314;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0013;10064 Enginyeria de Sistemes de Telecomunicació;103797 Estadística - 314;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103797 Estadística - 314;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103797 Estadística - 314;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0013;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103797 Estadística - 314;Sense grup de matricula; ; 
27/02/2020;11:30;27/02/2020;14:30;3;Q2/0007;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102708 Fonaments d'Enginyeria del Software - 315;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0007;10064 Enginyeria de Sistemes de Telecomunicació;102708 Fonaments d'Enginyeria del Software - 315;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0007;10063 Enginyeria Electrònica de Telecomunicació;102708 Fonaments d'Enginyeria del Software - 315;Sense grup de matricula; ; 
27/02/2020;12:30;27/02/2020;13:30;1;Q5/2009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102757 Garantia de la Informació i Seguretat - 453;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2009;6121 Enginyeria Informàtica / Computer Engineering;102757 Garantia de la Informació i Seguretat - 453;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2009;10062 Enginyeria Informàtica;102757 Garantia de la Informació i Seguretat - 453;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102757 Garantia de la Informació i Seguretat - 453;Sense grup de matricula; ; 
27/02/2020;12:30;27/02/2020;13:30;1;Q2/1003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102754 Sistemes Multimèdia - 442;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;6121 Enginyeria Informàtica / Computer Engineering;102754 Sistemes Multimèdia - 442;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102754 Sistemes Multimèdia - 442;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10062 Enginyeria Informàtica;102754 Sistemes Multimèdia - 442;Sense grup de matricula; ; 
27/02/2020;12:30;27/02/2020;13:30;1;Q3/0009;10062 Enginyeria Informàtica;102765 Fonaments Dels Computadors - 431;Sense grup de matricula; ; 
27/02/2020;12:30;27/02/2020;13:30;1;Q4/1005;10062 Enginyeria Informàtica;102784 Visió per Computador - 441;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1005;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102784 Visió per Computador - 441;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1005;6121 Enginyeria Informàtica / Computer Engineering;102784 Visió per Computador - 441;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1005;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102784 Visió per Computador - 441;Sense grup de matricula; ; 
27/02/2020;12:30;27/02/2020;13:30;1;Q3/0013;10062 Enginyeria Informàtica;103802 Càlcul - 432;Sense grup de matricula; ; 
27/02/2020;12:30;27/02/2020;13:30;1;Q5/2008;10062 Enginyeria Informàtica;102751 Infraestructura i Tecnologia de Xarxes - 453;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2008;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102751 Infraestructura i Tecnologia de Xarxes - 453;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2008;6121 Enginyeria Informàtica / Computer Engineering;102751 Infraestructura i Tecnologia de Xarxes - 453;Sense grup de matricula; ; 
27/02/2020;12:30;27/02/2020;14:30;2;QC/0011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102761 Anglès Professional II - 418;31; ; 
 ; ; ; ; ;QC/0011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102761 Anglès Professional II - 418;31; ; 
 ; ; ; ; ;QC/0011;10062 Enginyeria Informàtica;102761 Anglès Professional II - 418;31; ; 
27/02/2020;12:30;27/02/2020;14:30;2;Q2/0019;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102768 Intel·ligència Artificial - 420;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0019;10062 Enginyeria Informàtica;102768 Intel·ligència Artificial - 420;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0019;6121 Enginyeria Informàtica / Computer Engineering;102768 Intel·ligència Artificial - 420;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0019;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102768 Intel·ligència Artificial - 420;Sense grup de matricula; ; 
27/02/2020;12:30;27/02/2020;14:30;2;Q2/1013;10109 Enginyeria de Dades;104344 Organització i Gestió Dempreses - 81;65; ; 
27/02/2020;12:30;27/02/2020;14:30;2;Q1/1007;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102743 Enginyeria del Software - 432;41; ; 
 ; ; ; ; ;Q1/1007;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102743 Enginyeria del Software - 432;41; ; 
 ; ; ; ; ;Q1/1007;6121 Enginyeria Informàtica / Computer Engineering;102743 Enginyeria del Software - 432;41; ; 
 ; ; ; ; ;Q1/1007;10062 Enginyeria Informàtica;102743 Enginyeria del Software - 432;41; ; 
27/02/2020;12:30;27/02/2020;14:30;2;Q4/1009;10062 Enginyeria Informàtica;102777 Computació d'Altes Prestacions - 430;43; ; 
 ; ; ; ; ;Q4/1009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102777 Computació d'Altes Prestacions - 430;43; ; 
 ; ; ; ; ;Q4/1009;6121 Enginyeria Informàtica / Computer Engineering;102777 Computació d'Altes Prestacions - 430;43; ; 
 ; ; ; ; ;Q4/1009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102777 Computació d'Altes Prestacions - 430;43; ; 
27/02/2020;12:30;27/02/2020;14:30;2;Q2/1009;10062 Enginyeria Informàtica;102743 Enginyeria del Software - 412;40; ; 
 ; ; ; ; ;Q2/1009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102743 Enginyeria del Software - 412;40; ; 
 ; ; ; ; ;Q2/1009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102743 Enginyeria del Software - 412;40; ; 
 ; ; ; ; ;Q2/1009;6121 Enginyeria Informàtica / Computer Engineering;102743 Enginyeria del Software - 412;40; ; 
27/02/2020;12:30;27/02/2020;14:30;2;Q4/0011;;958-09 Seminaris de Circulació de Fluids;0; ; 
27/02/2020;13:30;27/02/2020;14:30;1;Q3/0013;10062 Enginyeria Informàtica;102765 Fonaments Dels Computadors - 432;Sense grup de matricula; ; 
27/02/2020;13:30;27/02/2020;14:30;1;Q5/2008;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102750 Sistemes i Tecnologies Web - 455;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2008;6121 Enginyeria Informàtica / Computer Engineering;102750 Sistemes i Tecnologies Web - 455;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2008;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102750 Sistemes i Tecnologies Web - 455;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2008;10062 Enginyeria Informàtica;102750 Sistemes i Tecnologies Web - 455;Sense grup de matricula; ; 
27/02/2020;13:30;27/02/2020;14:30;1;Q4/1013;10065 Enginyeria Química;102410 Ampliació d'Enginyeria Bioquímica - 231;Sense grup de matricula; ; 
27/02/2020;13:30;27/02/2020;14:30;1;Q1/1011;10064 Enginyeria de Sistemes de Telecomunicació;103800 Organització i Gestió d'Empreses - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103800 Organització i Gestió d'Empreses - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10063 Enginyeria Electrònica de Telecomunicació;103800 Organització i Gestió d'Empreses - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103800 Organització i Gestió d'Empreses - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103800 Organització i Gestió d'Empreses - 311;Sense grup de matricula; ; 
27/02/2020;13:30;27/02/2020;14:30;1;Q5/2009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102757 Garantia de la Informació i Seguretat - 454;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2009;6121 Enginyeria Informàtica / Computer Engineering;102757 Garantia de la Informació i Seguretat - 454;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2009;10062 Enginyeria Informàtica;102757 Garantia de la Informació i Seguretat - 454;Sense grup de matricula; ; 
 ; ; ; ; ;Q5/2009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102757 Garantia de la Informació i Seguretat - 454;Sense grup de matricula; ; 
27/02/2020;13:30;27/02/2020;14:30;1;Q2/1005;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102735 Instrumentació II - 321;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102735 Instrumentació II - 321;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10063 Enginyeria Electrònica de Telecomunicació;102735 Instrumentació II - 321;Sense grup de matricula; ; 
27/02/2020;13:30;27/02/2020;14:30;1;Q4/1005;6121 Enginyeria Informàtica / Computer Engineering;102754 Sistemes Multimèdia - 441;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1005;10062 Enginyeria Informàtica;102754 Sistemes Multimèdia - 441;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1005;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102754 Sistemes Multimèdia - 441;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1005;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102754 Sistemes Multimèdia - 441;Sense grup de matricula; ; 
