Data inicial;Hora inicial;Data final;Hora final;Total hores;Espai;Estudi;Activitat;Alumnes matriculats;Modalitat docencia;Observacions
27/10/2021;17:00;27/10/2021;19:00;2;Q2/1003;10109 Enginyeria de Dades;104361 Aprenentatge Computacional - 811;48; ; 
27/10/2021;17:00;27/10/2021;19:00;2;Q3/0003;10062 Enginyeria Informàtica;102747 Sistemes Operatius - 45;93; ; 
 ; ; ; ; ;Q3/0003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102747 Sistemes Operatius - 45;93; ; 
 ; ; ; ; ;Q3/0003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102747 Sistemes Operatius - 45;93; ; 
27/10/2021;17:00;27/10/2021;19:00;2;Q2/1013;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104533 Geodèsia i Sistemes de Localització - 61;52; ; 
27/10/2021;17:00;27/10/2021;19:00;2;Q4/1013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103801 Àlgebra - 47;66; ; 
 ; ; ; ; ;Q4/1013;10062 Enginyeria Informàtica;103801 Àlgebra - 47;66; ; 
 ; ; ; ; ;Q4/1013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103801 Àlgebra - 47;66; ; 
27/10/2021;17:00;27/10/2021;19:00;2;Q2/1009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102747 Sistemes Operatius - 47;68; ; 
 ; ; ; ; ;Q2/1009;10062 Enginyeria Informàtica;102747 Sistemes Operatius - 47;68; ; 
 ; ; ; ; ;Q2/1009;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102747 Sistemes Operatius - 47;68; ; 
27/10/2021;17:00;27/10/2021;19:00;2;Q4/1003;10130 Intel·ligència Artificial / Artificial Intelligence;106484 Fonaments de Programació I - 71;43; ; 
27/10/2021;17:00;27/10/2021;19:00;2;Q2/0019;;Classe extra Geodesia GCIS;0; ; 
27/10/2021;17:00;27/10/2021;20:00;3;Q3/0013;;Docència màster modelització Tomas Margalef;0; ; 
27/10/2021;18:00;27/10/2021;19:00;1;Q4/1009;10062 Enginyeria Informàtica;102771 Electricitat i Electrònica - 451;Sense grup de matricula; ; 
27/10/2021;19:00;27/10/2021;20:00;1;Q2/1003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102683 Radiació i Ones Guiades - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10064 Enginyeria de Sistemes de Telecomunicació;102683 Radiació i Ones Guiades - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102683 Radiació i Ones Guiades - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10063 Enginyeria Electrònica de Telecomunicació;102683 Radiació i Ones Guiades - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102683 Radiació i Ones Guiades - 332;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102683 Radiació i Ones Guiades - 332;Sense grup de matricula; ; 
27/10/2021;19:00;27/10/2021;20:00;1;Q2/1013;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104533 Geodèsia i Sistemes de Localització - 611;Sense grup de matricula; ; 
27/10/2021;19:00;27/10/2021;20:00;1;Q2/1005;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102683 Radiació i Ones Guiades - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102683 Radiació i Ones Guiades - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102683 Radiació i Ones Guiades - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10063 Enginyeria Electrònica de Telecomunicació;102683 Radiació i Ones Guiades - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102683 Radiació i Ones Guiades - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10064 Enginyeria de Sistemes de Telecomunicació;102683 Radiació i Ones Guiades - 331;Sense grup de matricula; ; 
27/10/2021;19:00;27/10/2021;21:00;2;Q2/0017;10062 Enginyeria Informàtica;103803 Estadística - 415;Sense grup de matricula; ; 
28/10/2021;08:30;28/10/2021;09:30;1;Q4/0003;6120 Enginyeria Biològica i Ambiental;102402 Reactors - 211;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/0003;10065 Enginyeria Química;102402 Reactors - 211;Sense grup de matricula; ; 
28/10/2021;08:30;28/10/2021;09:30;1;Q3/0009;10065 Enginyeria Química;102403 Operacions de Separació - 212;Sense grup de matricula; ; 
28/10/2021;08:30;28/10/2021;09:30;1;Q1/1011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 31;92; ; 
 ; ; ; ; ;Q1/1011;10064 Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 31;92; ; 
 ; ; ; ; ;Q1/1011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 31;92; ; 
 ; ; ; ; ;Q1/1011;10063 Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 31;92; ; 
 ; ; ; ; ;Q1/1011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 31;92; ; 
28/10/2021;08:30;28/10/2021;09:30;1;Q4/1009;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102700 Serveis de Telecomunicació - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1009;10064 Enginyeria de Sistemes de Telecomunicació;102700 Serveis de Telecomunicació - 331;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1009;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102700 Serveis de Telecomunicació - 331;Sense grup de matricula; ; 
28/10/2021;08:30;28/10/2021;09:30;1;Q1/1007;10065 Enginyeria Química;102430 Tractaments de Potabilització d'Aigües i Depuració d'Efluents Urbans - 240;30; ; 
28/10/2021;08:30;28/10/2021;09:30;1;Q2/1005;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102759 Disseny de Software - 422;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10062 Enginyeria Informàtica;102759 Disseny de Software - 422;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102759 Disseny de Software - 422;Sense grup de matricula; ; 
28/10/2021;08:30;28/10/2021;09:30;1;Q4/1003;10062 Enginyeria Informàtica;102763 Requisits del Software - 421;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102763 Requisits del Software - 421;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102763 Requisits del Software - 421;Sense grup de matricula; ; 
28/10/2021;08:30;28/10/2021;10:30;2;Q4/1013;10062 Enginyeria Informàtica;103805 Fonaments d'Enginyeria - 412;35; ; 
28/10/2021;08:30;28/10/2021;10:30;2;Q1/0019;10109 Enginyeria de Dades;104350 Bases de Dades Relacionals - 82;24; ; 
28/10/2021;08:30;28/10/2021;10:30;2;Q3/1003;10064 Enginyeria de Sistemes de Telecomunicació;103799 Fonaments d'Informàtica - 33;66; ; 
 ; ; ; ; ;Q3/1003;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103799 Fonaments d'Informàtica - 33;66; ; 
 ; ; ; ; ;Q3/1003;10063 Enginyeria Electrònica de Telecomunicació;103799 Fonaments d'Informàtica - 33;66; ; 
28/10/2021;08:30;28/10/2021;10:30;2;Q4/0011;10065 Enginyeria Química;106040 Matemàtiques - 21;81; ; 
28/10/2021;08:30;28/10/2021;10:30;2;Q2/0013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103806 Fonaments d'Informàtica - 418;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0013;10062 Enginyeria Informàtica;103806 Fonaments d'Informàtica - 418;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103806 Fonaments d'Informàtica - 418;Sense grup de matricula; ; 
28/10/2021;08:30;28/10/2021;10:30;2;Q1/1003;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104523 Fonaments d'Electrònica - 61;72; ; 
28/10/2021;08:30;28/10/2021;10:30;2;Q4/0007;6188 Internet dels Objectes per a Salut Digital / Internet of Things for e-Health;102791 Sistemes Encastats - 430;68; ; 
 ; ; ; ; ;Q4/0007;10062 Enginyeria Informàtica;102791 Sistemes Encastats - 430;68; ; 
 ; ; ; ; ;Q4/0007;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102791 Sistemes Encastats - 430;68; ; 
 ; ; ; ; ;Q4/0007;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102791 Sistemes Encastats - 430;68; ; 
28/10/2021;08:30;28/10/2021;10:30;2;Q1/0007;6188 Internet dels Objectes per a Salut Digital / Internet of Things for e-Health;102767 Laboratori de Programació - 411;38; ; 
 ; ; ; ; ;Q1/0007;10062 Enginyeria Informàtica;102767 Laboratori de Programació - 411;38; ; 
 ; ; ; ; ;Q1/0007;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102767 Laboratori de Programació - 411;38; ; 
 ; ; ; ; ;Q1/0007;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102767 Laboratori de Programació - 411;38; ; 
28/10/2021;08:30;28/10/2021;10:30;2;Q2/1003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102767 Laboratori de Programació - 431;40; ; 
 ; ; ; ; ;Q2/1003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102767 Laboratori de Programació - 431;40; ; 
 ; ; ; ; ;Q2/1003;10062 Enginyeria Informàtica;102767 Laboratori de Programació - 431;40; ; 
 ; ; ; ; ;Q2/1003;6188 Internet dels Objectes per a Salut Digital / Internet of Things for e-Health;102767 Laboratori de Programació - 431;40; ; 
28/10/2021;08:30;28/10/2021;10:30;2;Q2/1013;10062 Enginyeria Informàtica;102787 Aprenentatge Computacional - 443;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102787 Aprenentatge Computacional - 443;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102787 Aprenentatge Computacional - 443;Sense grup de matricula; ; 
28/10/2021;08:30;28/10/2021;10:30;2;QC/0011;10063 Enginyeria Electrònica de Telecomunicació;102720 Disseny Microelectrònic - 320;24; ; 
 ; ; ; ; ;QC/0011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102720 Disseny Microelectrònic - 320;24; ; 
 ; ; ; ; ;QC/0011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102720 Disseny Microelectrònic - 320;24; ; 
28/10/2021;08:30;28/10/2021;10:30;2;Q5/0004;10109 Enginyeria de Dades;104341 Enginyeria del Rendiment - 811;32; ; 
28/10/2021;08:30;28/10/2021;10:30;2;Q3/1011;10062 Enginyeria Informàtica;102760 Gestió de Projectes - 410;98; ; 
28/10/2021;08:30;28/10/2021;10:30;2;Q4/1005;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102753 Visualització Gràfica Interactiva - 440;46; ; 
 ; ; ; ; ;Q4/1005;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102753 Visualització Gràfica Interactiva - 440;46; ; 
 ; ; ; ; ;Q4/1005;10062 Enginyeria Informàtica;102753 Visualització Gràfica Interactiva - 440;46; ; 
28/10/2021;08:30;28/10/2021;10:30;2;Q3/1007;10062 Enginyeria Informàtica;102760 Gestió de Projectes - 415;Sense grup de matricula; ; 
28/10/2021;08:30;28/10/2021;10:30;2;Q2/0017;10062 Enginyeria Informàtica;103803 Estadística - 416;Sense grup de matricula; ; 
28/10/2021;08:30;28/10/2021;10:30;2;Q2/1009;10062 Enginyeria Informàtica;103805 Fonaments d'Enginyeria - 411;37; ; 
28/10/2021;09:30;28/10/2021;10:30;1;Q1/1011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10064 Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10063 Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 311;Sense grup de matricula; ; 
28/10/2021;09:30;28/10/2021;10:30;1;Q2/1005;10062 Enginyeria Informàtica;102763 Requisits del Software - 422;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102763 Requisits del Software - 422;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/1005;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102763 Requisits del Software - 422;Sense grup de matricula; ; 
28/10/2021;09:30;28/10/2021;10:30;1;Q3/0009;10065 Enginyeria Química;102402 Reactors - 212;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0009;6120 Enginyeria Biològica i Ambiental;102402 Reactors - 212;Sense grup de matricula; ; 
28/10/2021;09:30;28/10/2021;10:30;1;Q4/1003;10062 Enginyeria Informàtica;102759 Disseny de Software - 421;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102759 Disseny de Software - 421;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102759 Disseny de Software - 421;Sense grup de matricula; ; 
28/10/2021;09:30;28/10/2021;10:30;1;Q3/0003;10065 Enginyeria Química;103813 Organització i Gestió d'Empreses - 211;Sense grup de matricula; ; 
28/10/2021;09:30;28/10/2021;10:30;1;Q3/0013;10064 Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102709 Teoria de Circuits i Electrònica - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10063 Enginyeria Electrònica de Telecomunicació;102709 Teoria de Circuits i Electrònica - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102709 Teoria de Circuits i Electrònica - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 312;Sense grup de matricula; ; 
28/10/2021;09:30;28/10/2021;10:30;1;Q1/1007;10065 Enginyeria Química;102429 Tractaments de Residus Sòlids i Fonts d'Energia Renovable - 240;23; ; 
28/10/2021;09:30;28/10/2021;10:30;1;Q4/0003;10065 Enginyeria Química;102403 Operacions de Separació - 211;Sense grup de matricula; ; 
28/10/2021;09:30;28/10/2021;11:30;2;Q4/1009;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102700 Serveis de Telecomunicació - 330;18; ; 
 ; ; ; ; ;Q4/1009;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102700 Serveis de Telecomunicació - 330;18; ; 
 ; ; ; ; ;Q4/1009;10064 Enginyeria de Sistemes de Telecomunicació;102700 Serveis de Telecomunicació - 330;18; ; 
28/10/2021;10:30;28/10/2021;11:30;1;Q3/1007;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 33;85; ; 
 ; ; ; ; ;Q3/1007;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 33;85; ; 
 ; ; ; ; ;Q3/1007;10064 Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 33;85; ; 
 ; ; ; ; ;Q3/1007;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102709 Teoria de Circuits i Electrònica - 33;85; ; 
 ; ; ; ; ;Q3/1007;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102709 Teoria de Circuits i Electrònica - 33;85; ; 
 ; ; ; ; ;Q3/1007;10063 Enginyeria Electrònica de Telecomunicació;102709 Teoria de Circuits i Electrònica - 33;85; ; 
28/10/2021;10:30;28/10/2021;11:30;1;Q1/1011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102709 Teoria de Circuits i Electrònica - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10063 Enginyeria Electrònica de Telecomunicació;102709 Teoria de Circuits i Electrònica - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;10064 Enginyeria de Sistemes de Telecomunicació;102709 Teoria de Circuits i Electrònica - 311;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1011;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102709 Teoria de Circuits i Electrònica - 311;Sense grup de matricula; ; 
28/10/2021;10:30;28/10/2021;11:30;1;Q3/0013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10063 Enginyeria Electrònica de Telecomunicació;103796 Càlcul - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10064 Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 312;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0013;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;103796 Càlcul - 312;Sense grup de matricula; ; 
28/10/2021;10:30;28/10/2021;11:30;1;Q4/0003;6120 Enginyeria Biològica i Ambiental;102440 Transmissió de Calor - 211;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/0003;10065 Enginyeria Química;102440 Transmissió de Calor - 211;Sense grup de matricula; ; 
28/10/2021;10:30;28/10/2021;11:30;1;QC/0011;10063 Enginyeria Electrònica de Telecomunicació;102720 Disseny Microelectrònic - 321;Sense grup de matricula; ; 
 ; ; ; ; ;QC/0011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102720 Disseny Microelectrònic - 321;Sense grup de matricula; ; 
 ; ; ; ; ;QC/0011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102720 Disseny Microelectrònic - 321;Sense grup de matricula; ; 
28/10/2021;10:30;28/10/2021;11:30;1;Q1/1007;10065 Enginyeria Química;102401 Ampliació d'Operacions de Separació - 220;43; ; 
28/10/2021;10:30;28/10/2021;11:30;1;Q3/1003;10065 Enginyeria Química;103813 Organització i Gestió d'Empreses - 211;Sense grup de matricula; ; 
28/10/2021;10:30;28/10/2021;11:30;1;Q4/0011;10065 Enginyeria Química;102443 Biologia i Bioquímica General - 21;83; ; 
28/10/2021;10:30;28/10/2021;12:30;2;Q2/1003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102767 Laboratori de Programació - 412;23; ; 
 ; ; ; ; ;Q2/1003;6188 Internet dels Objectes per a Salut Digital / Internet of Things for e-Health;102767 Laboratori de Programació - 412;23; ; 
 ; ; ; ; ;Q2/1003;10062 Enginyeria Informàtica;102767 Laboratori de Programació - 412;23; ; 
 ; ; ; ; ;Q2/1003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102767 Laboratori de Programació - 412;23; ; 
28/10/2021;10:30;28/10/2021;12:30;2;Q2/0013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;103806 Fonaments d'Informàtica - 419;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0013;10062 Enginyeria Informàtica;103806 Fonaments d'Informàtica - 419;Sense grup de matricula; ; 
 ; ; ; ; ;Q2/0013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;103806 Fonaments d'Informàtica - 419;Sense grup de matricula; ; 
28/10/2021;10:30;28/10/2021;12:30;2;Q4/1013;10062 Enginyeria Informàtica;102776 Gestió i Administració de Xarxes - 431;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1013;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102776 Gestió i Administració de Xarxes - 431;Sense grup de matricula; ; 
 ; ; ; ; ;Q4/1013;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102776 Gestió i Administració de Xarxes - 431;Sense grup de matricula; ; 
28/10/2021;10:30;28/10/2021;12:30;2;Q5/0004;10109 Enginyeria de Dades;104341 Enginyeria del Rendiment - 812;28; ; 
28/10/2021;10:30;28/10/2021;12:30;2;Q3/1011;10062 Enginyeria Informàtica;102760 Gestió de Projectes - 415;90; ; 
28/10/2021;10:30;28/10/2021;12:30;2;Q4/0007;10062 Enginyeria Informàtica;102774 Estructura de Computadors - 41;67; ; 
28/10/2021;10:30;28/10/2021;12:30;2;Q2/1009;10062 Enginyeria Informàtica;103805 Fonaments d'Enginyeria - 432;34; ; 
28/10/2021;10:30;28/10/2021;12:30;2;Q4/1005;10109 Enginyeria de Dades;104350 Bases de Dades Relacionals - 81;25; ; 
28/10/2021;10:30;28/10/2021;12:30;2;Q1/0019;10109 Enginyeria de Dades;104337 Fonaments de Programació - 81;38; ; 
28/10/2021;10:30;28/10/2021;12:30;2;Q4/1003;10062 Enginyeria Informàtica;102760 Gestió de Projectes - 416;Sense grup de matricula; ; 
28/10/2021;10:30;28/10/2021;12:30;2;Q2/1013;10062 Enginyeria Informàtica;102774 Estructura de Computadors - 43;71; ; 
28/10/2021;10:30;28/10/2021;12:30;2;Q2/1005;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104522 Fluxos de Matèria i Energia - 612;Sense grup de matricula; ; 
28/10/2021;10:30;28/10/2021;12:30;2;Q3/0009;10105 Gestió de Ciutats Intel·ligents i Sostenibles;104521 Matemàtiques - 611;Sense grup de matricula; ; 
28/10/2021;10:30;28/10/2021;12:30;2;Q3/0003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102758 Test i Qualitat del Software - 420;96; ; 
 ; ; ; ; ;Q3/0003;10062 Enginyeria Informàtica;102758 Test i Qualitat del Software - 420;96; ; 
 ; ; ; ; ;Q3/0003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102758 Test i Qualitat del Software - 420;96; ; 
28/10/2021;10:30;28/10/2021;12:30;2;Q1/1003;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102787 Aprenentatge Computacional - 440;83; ; 
 ; ; ; ; ;Q1/1003;10062 Enginyeria Informàtica;102787 Aprenentatge Computacional - 440;83; ; 
 ; ; ; ; ;Q1/1003;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102787 Aprenentatge Computacional - 440;83; ; 
28/10/2021;11:30;28/10/2021;12:30;1;Q1/1007;10065 Enginyeria Química;102398 Fenòmens de Transport - 211;Sense grup de matricula; ; 
 ; ; ; ; ;Q1/1007;6120 Enginyeria Biològica i Ambiental;102398 Fenòmens de Transport - 211;Sense grup de matricula; ; 
28/10/2021;11:30;28/10/2021;12:30;1;Q4/0011;10065 Enginyeria Química;102446 Química Orgànica - 21;102; ; 
28/10/2021;11:30;28/10/2021;12:30;1;Q3/1003;10065 Enginyeria Química;102443 Biologia i Bioquímica General - 214;Sense grup de matricula; ; 
28/10/2021;11:30;28/10/2021;13:30;2;Q3/1007;10063 Enginyeria Electrònica de Telecomunicació;102717 Gestió de Projectes i Legislació - 310;106; ; 
 ; ; ; ; ;Q3/1007;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102717 Gestió de Projectes i Legislació - 310;106; ; 
 ; ; ; ; ;Q3/1007;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102717 Gestió de Projectes i Legislació - 310;106; ; 
 ; ; ; ; ;Q3/1007;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102717 Gestió de Projectes i Legislació - 310;106; ; 
 ; ; ; ; ;Q3/1007;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102717 Gestió de Projectes i Legislació - 310;106; ; 
 ; ; ; ; ;Q3/1007;10064 Enginyeria de Sistemes de Telecomunicació;102717 Gestió de Projectes i Legislació - 310;106; ; 
28/10/2021;11:30;28/10/2021;13:30;2;Q1/1011;10064 Enginyeria de Sistemes de Telecomunicació;102683 Radiació i Ones Guiades - 31;95; ; 
 ; ; ; ; ;Q1/1011;10089 Enginyeria Informàtica i Enginyeria Electrònica de Telecomunicació;102683 Radiació i Ones Guiades - 31;95; ; 
 ; ; ; ; ;Q1/1011;10063 Enginyeria Electrònica de Telecomunicació;102683 Radiació i Ones Guiades - 31;95; ; 
 ; ; ; ; ;Q1/1011;6084 Enginyeria de Telecomunicació / Telecommunication Engineering;102683 Radiació i Ones Guiades - 31;95; ; 
 ; ; ; ; ;Q1/1011;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102683 Radiació i Ones Guiades - 31;95; ; 
 ; ; ; ; ;Q1/1011;10100 Enginyeria Electrònica de Telecomunicació + Enginyeria de Sistemes de Telecomunicació;102683 Radiació i Ones Guiades - 31;95; ; 
28/10/2021;11:30;28/10/2021;13:30;2;Q4/0003;;Examen parcial 102717 Gestió de Projectes i Legislació (2aules);0; ; 
28/10/2021;12:30;28/10/2021;13:30;1;Q3/0009;10088 Enginyeria Informàtica i Enginyeria de Sistemes de Telecomunicació;102773 Fonaments de Tecnologia de la Informació - 451;Sense grup de matricula; ; 
 ; ; ; ; ;Q3/0009;10062 Enginyeria Informàtica;102773 Fonaments de Tecnologia de la Informació - 451;Sense grup de matricula; ; 
